7078.590685;0.000207161;4.51E-05
7073.883242;0.000209612;4.46E-05
7069.121376;0.000211976;4.41E-05
7064.307289;0.000214249;4.37E-05
7059.443289;0.000216425;4.33E-05
7054.531785;0.000218502;4.30E-05
7049.575281;0.000220473;4.26E-05
7044.576371;0.000222335;4.23E-05
7039.537735;0.000224085;4.20E-05
7034.46213;0.000225717;4.18E-05
7029.352383;0.000227229;4.15E-05
7024.211387;0.000228618;4.13E-05
7019.042093;0.000229881;4.11E-05
7013.847499;0.000231015;4.09E-05
7008.630645;0.000232019;4.08E-05
7003.394605;0.000232889;4.06E-05
6998.14248;0.000233626;4.05E-05
6992.877384;0.000234227;4.04E-05
6987.602442;0.000234692;4.03E-05
6982.320781;0.00023502;4.03E-05
6977.035517;0.000235212;4.03E-05
6971.749752;0.000235268;4.03E-05
6966.466562;0.000235187;4.03E-05
6961.188993;0.000234972;4.03E-05
6955.92005;0.000234624;4.04E-05
6950.662693;0.000234144;4.04E-05
6945.419826;0.000233534;4.05E-05
6940.194293;0.000232797;4.06E-05
6934.988873;0.000231935;4.08E-05
6929.80627;0.000230951;4.09E-05
6924.649112;0.000229848;4.11E-05
6919.51994;0.00022863;4.13E-05
6914.421212;0.0002273;4.15E-05
6909.355291;0.000225862;4.17E-05
6904.324444;0.00022432;4.20E-05
6899.330842;0.000222678;4.23E-05
6894.376553;0.000220941;4.26E-05
6889.463541;0.000219113;4.29E-05
6884.593665;0.000217198;4.32E-05
6879.768678;0.000215201;4.36E-05
6874.990225;0.000213127;4.39E-05
6870.259843;0.000210981;4.43E-05
6865.578962;0.000208767;4.48E-05
6860.948904;0.00020649;4.52E-05
6856.370883;0.000204155;4.56E-05
6851.84601;0.000201766;4.61E-05
6847.375291;0.000199329;4.66E-05
6842.959629;0.000196847;4.71E-05
6838.599826;0.000194326;4.77E-05
6834.296589;0.00019177;4.83E-05
6830.050526;0.000189184;4.88E-05
6825.862155;0.00018657;4.95E-05
6821.731902;0.000183935;5.01E-05
6817.660108;0.000181281;5.07E-05
6813.647028;0.000178613;5.14E-05
6809.692838;0.000175934;5.21E-05
6805.797638;0.000173249;5.28E-05
6801.961452;0.000170559;5.36E-05
